case_id,study_id,substudy_id,target_product,target_variant,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,T_C,P_Pa,scenario_id,model_id,case_hash
ISO_INV_000001,isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),1.0,0.02,0.042,0.01,2.1,0.0,0.0,101325.0,ISO_INV_000001,M_68ce2d69476b,fcc4948d4fe6c985
ISO_INV_000002,isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),1.0,0.02,0.042,0.02,2.1,0.0,0.0,101325.0,ISO_INV_000002,M_68ce2d69476b,871c91997cc2b983
ISO_INV_000003,isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),1.0,0.02,0.042,0.03,2.1,0.0,0.0,101325.0,ISO_INV_000003,M_68ce2d69476b,1ea562e53b2d4116
ISO_INV_000004,isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),1.0,0.02,0.042,0.04,2.1,0.0,0.0,101325.0,ISO_INV_000004,M_68ce2d69476b,731666245d6b27c8
ISO_INV_000005,isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),1.0,0.02,0.042,0.05,2.1,0.0,0.0,101325.0,ISO_INV_000005,M_68ce2d69476b,ed5a1c78db91f7c0
ISO_INV_000006,isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),1.0,0.02,0.042,0.1,2.1,0.0,0.0,101325.0,ISO_INV_000006,M_68ce2d69476b,84b9b8e88446e198
ISO_DG_000001,isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_m200(aq),1.0,0.02,0.042,0.05,2.1,-200.0,0.0,101325.0,ISO_DG_000001,M_778e2f8bc45f,a6c1b2e950692866
ISO_DG_000002,isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_m160(aq),1.0,0.02,0.042,0.05,2.1,-160.0,0.0,101325.0,ISO_DG_000002,M_52cf6925a956,2885c60cd0f6d47c
ISO_DG_000003,isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_m120(aq),1.0,0.02,0.042,0.05,2.1,-120.0,0.0,101325.0,ISO_DG_000003,M_091285c4ff1d,5306a9098080699c
ISO_DG_000004,isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_m080(aq),1.0,0.02,0.042,0.05,2.1,-80.0,0.0,101325.0,ISO_DG_000004,M_5d6a2eeb4ee4,1a5cc5ec3e3184d1
ISO_DG_000005,isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_m040(aq),1.0,0.02,0.042,0.05,2.1,-40.0,0.0,101325.0,ISO_DG_000005,M_23e386c29b50,9bbf6e9fb2814a77
ISO_DG_000006,isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_000(aq),1.0,0.02,0.042,0.05,2.1,0.0,0.0,101325.0,ISO_DG_000006,M_b9cf7a446896,b2b3130e8dc54b03
ISO_DG_000007,isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_p040(aq),1.0,0.02,0.042,0.05,2.1,40.0,0.0,101325.0,ISO_DG_000007,M_45d9b08d1a5b,b1f958856bdd6c1b
ISO_DG_000008,isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_p080(aq),1.0,0.02,0.042,0.05,2.1,80.0,0.0,101325.0,ISO_DG_000008,M_1c88cb31f1ae,41de62f395beae8f
ISO_DG_000009,isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_p120(aq),1.0,0.02,0.042,0.05,2.1,120.0,0.0,101325.0,ISO_DG_000009,M_a290f76c82e5,d1d1b65d90eec6e2
ISO_DG_000010,isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_p160(aq),1.0,0.02,0.042,0.05,2.1,160.0,0.0,101325.0,ISO_DG_000010,M_f9efd4daf67f,e566086c885b4d91
ISO_DG_000011,isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_p200(aq),1.0,0.02,0.042,0.05,2.1,200.0,0.0,101325.0,ISO_DG_000011,M_70a8d2196992,81f4244b7a8a05b2
