case_id,study_id,substudy_id,target_product,target_variant,model_id,NH3_mol,HCN_mol,C2H2_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,T_C,P_Pa,X_eq,log10_X_eq,n_eq_mol,log10_n_eq_mol,formed_bool,formation_call,solver_status,runtime_seconds
ASP_DG_000001,asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_m200(aq),M_4433a22ced23,0.05,0.02,0.042,2.1,-200.0,0.0,101325.0,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,0.0054849169973749
ASP_DG_000002,asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_m160(aq),M_a36a0254e212,0.05,0.02,0.042,2.1,-160.0,0.0,101325.0,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,0.0055739999952493
ASP_DG_000003,asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_m120(aq),M_201d7b99b1eb,0.05,0.02,0.042,2.1,-120.0,0.0,101325.0,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,0.0055585829977644
ASP_DG_000004,asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_m080(aq),M_825b674fa7ee,0.05,0.02,0.042,2.1,-80.0,0.0,101325.0,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,0.0084834999870508
ASP_DG_000005,asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_m040(aq),M_18432456ec52,0.05,0.02,0.042,2.1,-40.0,0.0,101325.0,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,0.0058910840016324
ASP_DG_000006,asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_000(aq),M_089a7df7aeb0,0.05,0.02,0.042,2.1,0.0,0.0,101325.0,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,0.0057137080002576
ASP_DG_000007,asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_p040(aq),M_c32dd932ecff,0.05,0.02,0.042,2.1,40.0,0.0,101325.0,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,0.0054635830019833
ASP_DG_000008,asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_p080(aq),M_0debade76a81,0.05,0.02,0.042,2.1,80.0,0.0,101325.0,0.0069637883008356,-2.157154439906285,0.00749999999999995,-2.124938736608303,True,significant,ok,0.0055263749964069
ASP_DG_000009,asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_p120(aq),M_022a0b527865,0.05,0.02,0.042,2.1,120.0,0.0,101325.0,0.0069637883008098,-2.157154439907894,0.007499999999973036,-2.1249387366098613,True,significant,ok,0.0056021659984253
ASP_DG_000010,asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_p160(aq),M_b4c9275d5735,0.05,0.02,0.042,2.1,160.0,0.0,101325.0,0.0069637882817795,-2.1571544410947125,0.007499999980122501,-2.124938737759325,True,significant,ok,0.0056017499882727
ASP_DG_000011,asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_p200(aq),M_1da6b3bdf97c,0.05,0.02,0.042,2.1,200.0,0.0,101325.0,0.0069637742262323,-2.15715531766541,0.007499985318757528,-2.1249395867401444,True,significant,ok,0.0055669579887762
ASP_INV_000001,asparticacid,inventory_landscape,AsparticAcid(aq),AsparticAcid(aq),M_b439542ee0cb,0.01,0.02,0.0,0.0,0.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0060571250069187
ASP_INV_000002,asparticacid,inventory_landscape,AsparticAcid(aq),AsparticAcid(aq),M_b439542ee0cb,0.01,0.02,0.0041666666666666,0.2083333333333333,0.0,0.0,101325.0,0.0062189054726368,-2.2062860444124337,0.006249999999999983,-2.204119982655926,True,significant,ok,0.0011081669945269
ASP_INV_000003,asparticacid,inventory_landscape,AsparticAcid(aq),AsparticAcid(aq),M_b439542ee0cb,0.01,0.02,0.0083333333333333,0.4166666666666667,0.0,0.0,101325.0,0.0074750830564784,-2.1263839774824813,0.0074999999999999945,-2.1249387366083003,True,significant,ok,0.0011766669922508
