case_id,study_id,substudy_id,target_product,target_variant,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,T_C,P_Pa,scenario_id,model_id,case_hash
ARG_INV_000001,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.0,0.01,0.0,0.0,0.0,101325.0,ARG_INV_000001,M_49a335dc6bb9,3a76c57c833dc57c
ARG_INV_000002,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.004166666666666667,0.01,0.20833333333333334,0.0,0.0,101325.0,ARG_INV_000002,M_49a335dc6bb9,51405419d81cacb9
ARG_INV_000003,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.008333333333333333,0.01,0.4166666666666667,0.0,0.0,101325.0,ARG_INV_000003,M_49a335dc6bb9,84bd63e55f6a12c7
ARG_INV_000004,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.0125,0.01,0.625,0.0,0.0,101325.0,ARG_INV_000004,M_49a335dc6bb9,6aa411835f0d5de6
ARG_INV_000005,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.016666666666666666,0.01,0.8333333333333334,0.0,0.0,101325.0,ARG_INV_000005,M_49a335dc6bb9,d926e925f1e629e2
ARG_INV_000006,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.020833333333333336,0.01,1.0416666666666667,0.0,0.0,101325.0,ARG_INV_000006,M_49a335dc6bb9,804f14246fbd66e5
ARG_INV_000007,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.025,0.01,1.25,0.0,0.0,101325.0,ARG_INV_000007,M_49a335dc6bb9,9479acb47a47af32
ARG_INV_000008,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.02916666666666667,0.01,1.4583333333333335,0.0,0.0,101325.0,ARG_INV_000008,M_49a335dc6bb9,980860e5b60ecf19
ARG_INV_000009,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.03333333333333333,0.01,1.6666666666666667,0.0,0.0,101325.0,ARG_INV_000009,M_49a335dc6bb9,2f32fdb055402021
ARG_INV_000010,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.0375,0.01,1.875,0.0,0.0,101325.0,ARG_INV_000010,M_49a335dc6bb9,dc6cfdfcc07a7293
ARG_INV_000011,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.04166666666666667,0.01,2.0833333333333335,0.0,0.0,101325.0,ARG_INV_000011,M_49a335dc6bb9,b7366d931ddbe05b
ARG_INV_000012,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.04583333333333334,0.01,2.291666666666667,0.0,0.0,101325.0,ARG_INV_000012,M_49a335dc6bb9,7f17a53567cdd40e
ARG_INV_000013,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.05,0.01,2.5,0.0,0.0,101325.0,ARG_INV_000013,M_49a335dc6bb9,54e6f9d3b5921f50
ARG_INV_000014,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.05416666666666667,0.01,2.7083333333333335,0.0,0.0,101325.0,ARG_INV_000014,M_49a335dc6bb9,8ab52803c1dc3dce
ARG_INV_000015,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.05833333333333334,0.01,2.916666666666667,0.0,0.0,101325.0,ARG_INV_000015,M_49a335dc6bb9,4a9ef8da449f84ae
ARG_INV_000016,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.0625,0.01,3.125,0.0,0.0,101325.0,ARG_INV_000016,M_49a335dc6bb9,6316d18aa4148430
ARG_INV_000017,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.06666666666666667,0.01,3.3333333333333335,0.0,0.0,101325.0,ARG_INV_000017,M_49a335dc6bb9,d615633c961212a9
ARG_INV_000018,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.07083333333333335,0.01,3.541666666666667,0.0,0.0,101325.0,ARG_INV_000018,M_49a335dc6bb9,2c5c0b822c78be48
ARG_INV_000019,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.075,0.01,3.75,0.0,0.0,101325.0,ARG_INV_000019,M_49a335dc6bb9,eb7a52ff13324b98
ARG_INV_000020,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.07916666666666668,0.01,3.9583333333333335,0.0,0.0,101325.0,ARG_INV_000020,M_49a335dc6bb9,2d50cdb5d070f414
ARG_INV_000021,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.08333333333333334,0.01,4.166666666666667,0.0,0.0,101325.0,ARG_INV_000021,M_49a335dc6bb9,4880cf1305dd3afe
ARG_INV_000022,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.08750000000000001,0.01,4.375,0.0,0.0,101325.0,ARG_INV_000022,M_49a335dc6bb9,feca719a7675f367
ARG_INV_000023,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.09166666666666667,0.01,4.583333333333334,0.0,0.0,101325.0,ARG_INV_000023,M_49a335dc6bb9,1207271cde69eaf7
ARG_INV_000024,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.09583333333333334,0.01,4.791666666666667,0.0,0.0,101325.0,ARG_INV_000024,M_49a335dc6bb9,405c9b305c708770
ARG_INV_000025,arginine,inventory_landscape,Arginine(aq),Arginine(aq),1.0,0.02,0.1,0.01,5.0,0.0,0.0,101325.0,ARG_INV_000025,M_49a335dc6bb9,237830a4c86f7469
