case_id,study_id,substudy_id,target_product,target_variant,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,T_C,P_Pa,scenario_id,model_id,case_hash
VAL_INV_000001,valine,inventory_landscape,Valine(aq),Valine(aq),1.0,0.02,0.042,0.01,2.1,0.0,0.0,101325.0,VAL_INV_000001,M_f9a31914e259,ddb1206ef04d4b0d
VAL_INV_000002,valine,inventory_landscape,Valine(aq),Valine(aq),1.0,0.02,0.042,0.02,2.1,0.0,0.0,101325.0,VAL_INV_000002,M_f9a31914e259,4b2004db5e2aa327
VAL_INV_000003,valine,inventory_landscape,Valine(aq),Valine(aq),1.0,0.02,0.042,0.03,2.1,0.0,0.0,101325.0,VAL_INV_000003,M_f9a31914e259,8930f2d7297b13fa
VAL_INV_000004,valine,inventory_landscape,Valine(aq),Valine(aq),1.0,0.02,0.042,0.04,2.1,0.0,0.0,101325.0,VAL_INV_000004,M_f9a31914e259,24b20fa1cbef6cdf
VAL_INV_000005,valine,inventory_landscape,Valine(aq),Valine(aq),1.0,0.02,0.042,0.05,2.1,0.0,0.0,101325.0,VAL_INV_000005,M_f9a31914e259,7a9d8e3c54e6cd74
VAL_INV_000006,valine,inventory_landscape,Valine(aq),Valine(aq),1.0,0.02,0.042,0.1,2.1,0.0,0.0,101325.0,VAL_INV_000006,M_f9a31914e259,43ac0d7b23835896
VAL_DG_000001,valine,deltaG_sweep,Valine(aq),Valine__dG_m200(aq),1.0,0.02,0.042,0.05,2.1,-200.0,0.0,101325.0,VAL_DG_000001,M_80444b1595d4,9dfb057917fc8333
VAL_DG_000002,valine,deltaG_sweep,Valine(aq),Valine__dG_m160(aq),1.0,0.02,0.042,0.05,2.1,-160.0,0.0,101325.0,VAL_DG_000002,M_0035cba8debe,24c2ca22ce965824
VAL_DG_000003,valine,deltaG_sweep,Valine(aq),Valine__dG_m120(aq),1.0,0.02,0.042,0.05,2.1,-120.0,0.0,101325.0,VAL_DG_000003,M_fb7de91f1429,642dac9907b987fc
VAL_DG_000004,valine,deltaG_sweep,Valine(aq),Valine__dG_m080(aq),1.0,0.02,0.042,0.05,2.1,-80.0,0.0,101325.0,VAL_DG_000004,M_c2009bfe7a34,1aaebe5478b633c5
VAL_DG_000005,valine,deltaG_sweep,Valine(aq),Valine__dG_m040(aq),1.0,0.02,0.042,0.05,2.1,-40.0,0.0,101325.0,VAL_DG_000005,M_65b30d1a9ac4,bde7c99bd82bbdf8
VAL_DG_000006,valine,deltaG_sweep,Valine(aq),Valine__dG_000(aq),1.0,0.02,0.042,0.05,2.1,0.0,0.0,101325.0,VAL_DG_000006,M_29b3fc659885,c8198a3e91b0331f
VAL_DG_000007,valine,deltaG_sweep,Valine(aq),Valine__dG_p040(aq),1.0,0.02,0.042,0.05,2.1,40.0,0.0,101325.0,VAL_DG_000007,M_231dd85e143e,c60d74dab8b8113b
VAL_DG_000008,valine,deltaG_sweep,Valine(aq),Valine__dG_p080(aq),1.0,0.02,0.042,0.05,2.1,80.0,0.0,101325.0,VAL_DG_000008,M_dede39794103,29e6570fb2f4a373
VAL_DG_000009,valine,deltaG_sweep,Valine(aq),Valine__dG_p120(aq),1.0,0.02,0.042,0.05,2.1,120.0,0.0,101325.0,VAL_DG_000009,M_ad9e2413646a,14fc960c33477ec3
VAL_DG_000010,valine,deltaG_sweep,Valine(aq),Valine__dG_p160(aq),1.0,0.02,0.042,0.05,2.1,160.0,0.0,101325.0,VAL_DG_000010,M_eaff919525fa,472d2ad60d43508f
VAL_DG_000011,valine,deltaG_sweep,Valine(aq),Valine__dG_p200(aq),1.0,0.02,0.042,0.05,2.1,200.0,0.0,101325.0,VAL_DG_000011,M_f5fed93b2421,763ac585e3d8b5ac
