study_id,substudy_id,target_product,target_variant,model_id,T_C,P_Pa,runtime_seconds,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,case_id,X_eq,log10_X_eq,n_eq_mol,log10_n_eq_mol,formed_bool,formation_call,solver_status,error_message,element_balance_relative_spread,suspect_balance
asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_m200(aq),M_4433a22ced23,0.0,101325.0,0.0057972500071628,1.0,0.02,0.042,0.05,2.1,-200.0,ASP_DG_000001,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,nan,2.6802041448703847e-15,False
asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_m160(aq),M_a36a0254e212,0.0,101325.0,0.0054764999949838,1.0,0.02,0.042,0.05,2.1,-160.0,ASP_DG_000002,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,nan,2.6802041448703847e-15,False
asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_m120(aq),M_201d7b99b1eb,0.0,101325.0,0.0056243750004796,1.0,0.02,0.042,0.05,2.1,-120.0,ASP_DG_000003,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,nan,2.6802041448703847e-15,False
asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_m080(aq),M_825b674fa7ee,0.0,101325.0,0.0058354159991722,1.0,0.02,0.042,0.05,2.1,-80.0,ASP_DG_000004,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,nan,2.6802041448703847e-15,False
asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_m040(aq),M_18432456ec52,0.0,101325.0,0.0055775000073481,1.0,0.02,0.042,0.05,2.1,-40.0,ASP_DG_000005,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,nan,2.6802041448703847e-15,False
asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_000(aq),M_089a7df7aeb0,0.0,101325.0,0.0057790840073721,1.0,0.02,0.042,0.05,2.1,0.0,ASP_DG_000006,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,nan,2.6802041448703847e-15,False
asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_p040(aq),M_c32dd932ecff,0.0,101325.0,0.005708417011192,1.0,0.02,0.042,0.05,2.1,40.0,ASP_DG_000007,0.0069637883008356,-2.157154439906285,0.0074999999999999485,-2.124938736608303,True,significant,ok,nan,2.6802041448703847e-15,False
asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_p080(aq),M_0debade76a81,0.0,101325.0,0.0060026249993825,1.0,0.02,0.042,0.05,2.1,80.0,ASP_DG_000008,0.0069637883008356,-2.157154439906285,0.00749999999999995,-2.124938736608303,True,significant,ok,nan,1.8555259464487272e-15,False
asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_p120(aq),M_022a0b527865,0.0,101325.0,0.0055224999960046,1.0,0.02,0.042,0.05,2.1,120.0,ASP_DG_000009,0.0069637883008098,-2.157154439907894,0.007499999999973036,-2.1249387366098613,True,significant,ok,nan,3.711051892897023e-15,False
asparticacid,deltaG_sweep,AsparticAcid(aq),AsparticAcid__dG_p160(aq),M_b4c9275d5735,0.0,101325.0,0.0055499159934697,1.0,0.02,0.042,0.05,2.1,160.0,ASP_DG_000010,0.0069637882817795,-2.1571544410947125,0.007499999980122501,-2.124938737759325,True,significant,ok,nan,4.741899640516108e-15,False
