study_id,substudy_id,target_product,target_variant,model_id,T_C,P_Pa,runtime_seconds,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,case_id,X_eq,log10_X_eq,n_eq_mol,log10_n_eq_mol,formed_bool,formation_call,solver_status,error_message,element_balance_relative_spread,suspect_balance
tyrosine,deltaG_sweep,Tyrosine(aq),Tyrosine__dG_m200(aq),M_ffde0ec1126b,0.0,101325.0,0.0050234160007676,1.0,0.02,0.042,0.0,2.1,-200.0,TYR_DG_000001,0.0,,0.0,,False,below_threshold,ok,nan,2.718060135617141e-15,False
tyrosine,deltaG_sweep,Tyrosine(aq),Tyrosine__dG_m160(aq),M_b54bf49d38ea,0.0,101325.0,0.0045681250048801,1.0,0.02,0.042,0.0,2.1,-160.0,TYR_DG_000002,0.0,,0.0,,False,below_threshold,ok,nan,2.718060135617141e-15,False
tyrosine,deltaG_sweep,Tyrosine(aq),Tyrosine__dG_m120(aq),M_eb84077f6ff9,0.0,101325.0,0.0045231249969219,1.0,0.02,0.042,0.0,2.1,-120.0,TYR_DG_000003,0.0,,0.0,,False,below_threshold,ok,nan,2.718060135617141e-15,False
tyrosine,deltaG_sweep,Tyrosine(aq),Tyrosine__dG_m080(aq),M_40f58ec6fd93,0.0,101325.0,0.0045922499994048,1.0,0.02,0.042,0.0,2.1,-80.0,TYR_DG_000004,0.0,,0.0,,False,below_threshold,ok,nan,2.718060135617141e-15,False
tyrosine,deltaG_sweep,Tyrosine(aq),Tyrosine__dG_m040(aq),M_4ca4051e722b,0.0,101325.0,0.004511833001743,1.0,0.02,0.042,0.0,2.1,-40.0,TYR_DG_000005,0.0,,0.0,,False,below_threshold,ok,nan,2.718060135617141e-15,False
tyrosine,deltaG_sweep,Tyrosine(aq),Tyrosine__dG_000(aq),M_6f391d545b11,0.0,101325.0,0.004972666996764,1.0,0.02,0.042,0.0,2.1,0.0,TYR_DG_000006,0.0,,0.0,,False,below_threshold,ok,nan,2.718060135617141e-15,False
tyrosine,deltaG_sweep,Tyrosine(aq),Tyrosine__dG_p040(aq),M_60ff7e4d5d83,0.0,101325.0,0.004547917007585,1.0,0.02,0.042,0.0,2.1,40.0,TYR_DG_000007,0.0,,0.0,,False,below_threshold,ok,nan,2.718060135617141e-15,False
tyrosine,deltaG_sweep,Tyrosine(aq),Tyrosine__dG_p080(aq),M_467b9fc47391,0.0,101325.0,0.0044622090063057,1.0,0.02,0.042,0.0,2.1,80.0,TYR_DG_000008,0.0,,0.0,,False,below_threshold,ok,nan,2.718060135617141e-15,False
tyrosine,deltaG_sweep,Tyrosine(aq),Tyrosine__dG_p120(aq),M_4f2cb03e3701,0.0,101325.0,0.0047305409971158,1.0,0.02,0.042,0.0,2.1,120.0,TYR_DG_000009,0.0,,0.0,,False,below_threshold,ok,nan,2.718060135617141e-15,False
tyrosine,deltaG_sweep,Tyrosine(aq),Tyrosine__dG_p160(aq),M_950418fb8037,0.0,101325.0,0.0044374999997671,1.0,0.02,0.042,0.0,2.1,160.0,TYR_DG_000010,0.0,,0.0,,False,below_threshold,ok,nan,2.718060135617141e-15,False
tyrosine,deltaG_sweep,Tyrosine(aq),Tyrosine__dG_p200(aq),M_e773909868c2,0.0,101325.0,0.0044314999977359,1.0,0.02,0.042,0.0,2.1,200.0,TYR_DG_000011,0.0,,0.0,,False,below_threshold,ok,nan,2.718060135617141e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0052379160042619,1.0,0.02,0.0,0.0,0.0,0.0,TYR_INV_000001,0.0,,0.0,,False,below_threshold,ok,nan,0.0,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0009708750003483,1.0,0.02,0.0041666666666666,0.0,0.2083333333333333,0.0,TYR_INV_000002,0.0,,0.0,,False,below_threshold,ok,nan,1.0840257360050348e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008977919933386,1.0,0.02,0.0083333333333333,0.0,0.4166666666666667,0.0,TYR_INV_000003,0.0,,0.0,,False,below_threshold,ok,nan,5.18224037426328e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0009236250043613,1.0,0.02,0.0125,0.0,0.625,0.0,TYR_INV_000004,0.0,,0.0,,False,below_threshold,ok,nan,3.2258296115016613e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0011333330039633,1.0,0.02,0.0166666666666666,0.0,0.8333333333333334,0.0,TYR_INV_000005,0.0,,0.0,,False,below_threshold,ok,nan,1.4993365605870281e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0009031250083353,1.0,0.02,0.0208333333333333,0.0,1.0416666666666667,0.0,TYR_INV_000006,0.0,,0.0,,False,below_threshold,ok,nan,3.8400027753248004e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008742909994907,1.0,0.02,0.025,0.0,1.25,0.0,TYR_INV_000007,0.0,,0.0,,False,below_threshold,ok,nan,2.3373116307898003e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008606670016888,1.0,0.02,0.0291666666666666,0.0,1.4583333333333337,0.0,TYR_INV_000008,0.0,,0.0,,False,below_threshold,ok,nan,2.9629462769980332e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.000858249986777,1.0,0.02,0.0333333333333333,0.0,1.6666666666666667,0.0,TYR_INV_000009,0.0,,0.0,,False,below_threshold,ok,nan,8.432073604748025e-16,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008475840004393,1.0,0.02,0.0375,0.0,1.875,0.0,TYR_INV_000010,0.0,,0.0,,False,below_threshold,ok,nan,1.4697988032862584e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008465419959975,1.0,0.02,0.0416666666666666,0.0,2.083333333333333,0.0,TYR_INV_000011,0.0,,0.0,,False,below_threshold,ok,nan,3.555502308061724e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0009259169892175,1.0,0.02,0.0458333333333333,0.0,2.291666666666667,0.0,TYR_INV_000012,0.0,,0.0,,False,below_threshold,ok,nan,4.7915802157395315e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008550000056857,1.0,0.02,0.05,0.0,2.5,0.0,TYR_INV_000013,0.0,,0.0,,False,below_threshold,ok,nan,1.452628256518896e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008395830082008,1.0,0.02,0.0541666666666666,0.0,2.708333333333333,0.0,TYR_INV_000014,0.0,,0.0,,False,below_threshold,ok,nan,1.8604202740033653e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008468330051982,1.0,0.02,0.0583333333333333,0.0,2.916666666666667,0.0,TYR_INV_000015,0.0,,0.0,,False,below_threshold,ok,nan,1.0295731294823705e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.000843291010824,1.0,0.02,0.0625,0.0,3.125,0.0,TYR_INV_000016,0.0,,0.0,,False,below_threshold,ok,nan,4.10244073764492e-16,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008337500039488,1.0,0.02,0.0666666666666666,0.0,3.333333333333333,0.0,TYR_INV_000017,0.0,,0.0,,False,below_threshold,ok,nan,1.63468420803704e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008369160059373,1.0,0.02,0.0708333333333333,0.0,3.541666666666667,0.0,TYR_INV_000018,0.0,,0.0,,False,below_threshold,ok,nan,4.885320566723376e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008396250050282,1.0,0.02,0.075,0.0,3.75,0.0,TYR_INV_000019,0.0,,0.0,,False,below_threshold,ok,nan,2.0278046111875007e-16,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008701250044396,1.0,0.02,0.0791666666666666,0.0,3.9583333333333335,0.0,TYR_INV_000020,0.0,,0.0,,False,below_threshold,ok,nan,1.2120706258227639e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.000893916003406,1.0,0.02,0.0833333333333333,0.0,4.166666666666667,0.0,TYR_INV_000021,0.0,,0.0,,False,below_threshold,ok,nan,3.0187332995850172e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008347910043084,1.0,0.02,0.0875,0.0,4.375,0.0,TYR_INV_000022,0.0,,0.0,,False,below_threshold,ok,nan,5.212785307495089e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008345840033143,1.0,0.02,0.0916666666666666,0.0,4.583333333333334,0.0,TYR_INV_000023,0.0,,0.0,,False,below_threshold,ok,nan,1.5979221943630437e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.000846333001391,1.0,0.02,0.0958333333333333,0.0,4.791666666666667,0.0,TYR_INV_000024,0.0,,0.0,,False,below_threshold,ok,nan,3.780893944951988e-15,False
tyrosine,inventory_landscape,Tyrosine(aq),Tyrosine(aq),M_3f3272a8ab8d,0.0,101325.0,0.0008314169972436,1.0,0.02,0.1,0.0,5.0,0.0,TYR_INV_000025,0.0,,0.0,,False,below_threshold,ok,nan,3.1720657846433022e-15,False
