scenario,model_mode,yaml_file,target_product,T_C,T_K,P_Pa,species,X_initial,X_eq,initial_moles,solver_status,error_message,case_id,model_id,target_variant,runtime_seconds,study_id,substudy_id,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol
PRO_INV_000001,single_product_sensitivity,M_ca07d559b188.yaml,Proline(aq),0.0,273.15,101325.0,H2O(l),0.9328358208955223,0.9677419354838709,1.0,ok,,PRO_INV_000001,M_ca07d559b188,Proline(aq),0.00856637500692159,proline,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
PRO_INV_000001,single_product_sensitivity,M_ca07d559b188.yaml,Proline(aq),0.0,273.15,101325.0,HCN(aq),0.018656716417910446,2.1513072368123717e-72,0.02,ok,,PRO_INV_000001,M_ca07d559b188,Proline(aq),0.00856637500692159,proline,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
PRO_INV_000001,single_product_sensitivity,M_ca07d559b188.yaml,Proline(aq),0.0,273.15,101325.0,C2H2(aq),0.03917910447761194,0.0020161290322580705,0.042,ok,,PRO_INV_000001,M_ca07d559b188,Proline(aq),0.00856637500692159,proline,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
PRO_INV_000001,single_product_sensitivity,M_ca07d559b188.yaml,Proline(aq),0.0,273.15,101325.0,NH3(aq),0.009328358208955223,0.01008064516129032,0.01,ok,,PRO_INV_000001,M_ca07d559b188,Proline(aq),0.00856637500692159,proline,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
PRO_INV_000001,single_product_sensitivity,M_ca07d559b188.yaml,Proline(aq),0.0,273.15,101325.0,Proline(aq),0.0,0.020161290322580645,0.0,ok,,PRO_INV_000001,M_ca07d559b188,Proline(aq),0.00856637500692159,proline,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
PRO_INV_000002,single_product_sensitivity,M_ca07d559b188.yaml,Proline(aq),0.0,273.15,101325.0,H2O(l),0.9242144177449167,0.9580838323353293,1.0,ok,,PRO_INV_000002,M_ca07d559b188,Proline(aq),0.0012043750029988587,proline,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
PRO_INV_000002,single_product_sensitivity,M_ca07d559b188.yaml,Proline(aq),0.0,273.15,101325.0,HCN(aq),0.018484288354898334,2.217024978959119e-72,0.02,ok,,PRO_INV_000002,M_ca07d559b188,Proline(aq),0.0012043750029988587,proline,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
PRO_INV_000002,single_product_sensitivity,M_ca07d559b188.yaml,Proline(aq),0.0,273.15,101325.0,C2H2(aq),0.038817005545286505,0.00199600798403194,0.042,ok,,PRO_INV_000002,M_ca07d559b188,Proline(aq),0.0012043750029988587,proline,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
PRO_INV_000002,single_product_sensitivity,M_ca07d559b188.yaml,Proline(aq),0.0,273.15,101325.0,NH3(aq),0.018484288354898334,0.019960079840319358,0.02,ok,,PRO_INV_000002,M_ca07d559b188,Proline(aq),0.0012043750029988587,proline,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
PRO_INV_000002,single_product_sensitivity,M_ca07d559b188.yaml,Proline(aq),0.0,273.15,101325.0,Proline(aq),0.0,0.019960079840319358,0.0,ok,,PRO_INV_000002,M_ca07d559b188,Proline(aq),0.0012043750029988587,proline,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
