scenario,model_mode,yaml_file,target_product,T_C,T_K,P_Pa,species,X_initial,X_eq,initial_moles,solver_status,error_message,case_id,model_id,target_variant,runtime_seconds,study_id,substudy_id,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol
ARG_INV_000001,single_product_sensitivity,M_49a335dc6bb9.yaml,Arginine(aq),0.0,273.15,101325.0,H2O(l),0.9328358208955223,0.9637964774951078,1.0,ok,,ARG_INV_000001,M_49a335dc6bb9,Arginine(aq),0.006538832996739075,arginine,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
ARG_INV_000001,single_product_sensitivity,M_49a335dc6bb9.yaml,Arginine(aq),0.0,273.15,101325.0,HCN(aq),0.018656716417910446,5.75791060792521e-22,0.02,ok,,ARG_INV_000001,M_49a335dc6bb9,Arginine(aq),0.006538832996739075,arginine,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
ARG_INV_000001,single_product_sensitivity,M_49a335dc6bb9.yaml,Arginine(aq),0.0,273.15,101325.0,C2H2(aq),0.03917910447761194,0.02886497064579256,0.042,ok,,ARG_INV_000001,M_49a335dc6bb9,Arginine(aq),0.006538832996739075,arginine,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
ARG_INV_000001,single_product_sensitivity,M_49a335dc6bb9.yaml,Arginine(aq),0.0,273.15,101325.0,NH3(aq),0.009328358208955223,1.8485354402501646e-18,0.01,ok,,ARG_INV_000001,M_49a335dc6bb9,Arginine(aq),0.006538832996739075,arginine,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
ARG_INV_000001,single_product_sensitivity,M_49a335dc6bb9.yaml,Arginine(aq),0.0,273.15,101325.0,Arginine(aq),0.0,0.007338551859099806,0.0,ok,,ARG_INV_000001,M_49a335dc6bb9,Arginine(aq),0.006538832996739075,arginine,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
ARG_INV_000002,single_product_sensitivity,M_49a335dc6bb9.yaml,Arginine(aq),0.0,273.15,101325.0,H2O(l),0.9242144177449167,0.9544573643410852,1.0,ok,,ARG_INV_000002,M_49a335dc6bb9,Arginine(aq),0.0010684159933589399,arginine,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
ARG_INV_000002,single_product_sensitivity,M_49a335dc6bb9.yaml,Arginine(aq),0.0,273.15,101325.0,HCN(aq),0.018484288354898334,8.030590060000413e-30,0.02,ok,,ARG_INV_000002,M_49a335dc6bb9,Arginine(aq),0.0010684159933589399,arginine,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
ARG_INV_000002,single_product_sensitivity,M_49a335dc6bb9.yaml,Arginine(aq),0.0,273.15,101325.0,C2H2(aq),0.038817005545286505,0.028585271317829453,0.042,ok,,ARG_INV_000002,M_49a335dc6bb9,Arginine(aq),0.0010684159933589399,arginine,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
ARG_INV_000002,single_product_sensitivity,M_49a335dc6bb9.yaml,Arginine(aq),0.0,273.15,101325.0,NH3(aq),0.018484288354898334,0.009689922480620155,0.02,ok,,ARG_INV_000002,M_49a335dc6bb9,Arginine(aq),0.0010684159933589399,arginine,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
ARG_INV_000002,single_product_sensitivity,M_49a335dc6bb9.yaml,Arginine(aq),0.0,273.15,101325.0,Arginine(aq),0.0,0.007267441860465115,0.0,ok,,ARG_INV_000002,M_49a335dc6bb9,Arginine(aq),0.0010684159933589399,arginine,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
