case_id,study_id,substudy_id,target_product,target_variant,model_id,NH3_mol,HCN_mol,C2H2_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,T_C,P_Pa,X_eq,log10_X_eq,n_eq_mol,log10_n_eq_mol,formed_bool,formation_call,solver_status,runtime_seconds
SER_DG_000001,serine,deltaG_sweep,Serine(aq),Serine__dG_m200(aq),M_12bb5cd0866b,0.0,0.02,0.042,2.1,-200.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.004645957989851
SER_DG_000002,serine,deltaG_sweep,Serine(aq),Serine__dG_m160(aq),M_9e5f96880d0f,0.0,0.02,0.042,2.1,-160.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0046794170048087
SER_DG_000003,serine,deltaG_sweep,Serine(aq),Serine__dG_m120(aq),M_e9b802487ca1,0.0,0.02,0.042,2.1,-120.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0046096669975668
SER_DG_000004,serine,deltaG_sweep,Serine(aq),Serine__dG_m080(aq),M_a35f9c8205b8,0.0,0.02,0.042,2.1,-80.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0048824999976204
SER_DG_000005,serine,deltaG_sweep,Serine(aq),Serine__dG_m040(aq),M_4e91a3626ec4,0.0,0.02,0.042,2.1,-40.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0050038750050589
SER_DG_000006,serine,deltaG_sweep,Serine(aq),Serine__dG_000(aq),M_c511aeaf6536,0.0,0.02,0.042,2.1,0.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0049924999912036
SER_DG_000007,serine,deltaG_sweep,Serine(aq),Serine__dG_p040(aq),M_8e357b472e4c,0.0,0.02,0.042,2.1,40.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0046520000032614
SER_DG_000008,serine,deltaG_sweep,Serine(aq),Serine__dG_p080(aq),M_415f87c44da3,0.0,0.02,0.042,2.1,80.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0050042079965351
SER_DG_000009,serine,deltaG_sweep,Serine(aq),Serine__dG_p120(aq),M_a7280b0028c4,0.0,0.02,0.042,2.1,120.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0046639579959446
SER_DG_000010,serine,deltaG_sweep,Serine(aq),Serine__dG_p160(aq),M_f7fb4a768e78,0.0,0.02,0.042,2.1,160.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0047878750046947
SER_DG_000011,serine,deltaG_sweep,Serine(aq),Serine__dG_p200(aq),M_9443c46a39df,0.0,0.02,0.042,2.1,200.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.004557416003081
SER_INV_000001,serine,inventory_landscape,Serine(aq),Serine(aq),M_07624ddcdcb4,0.0,0.02,0.0,0.0,0.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0058122499904129
SER_INV_000002,serine,inventory_landscape,Serine(aq),Serine(aq),M_07624ddcdcb4,0.0,0.02,0.0041666666666666,0.2083333333333333,0.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0009856249962467
SER_INV_000003,serine,inventory_landscape,Serine(aq),Serine(aq),M_07624ddcdcb4,0.0,0.02,0.0083333333333333,0.4166666666666667,0.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0008946250018198
SER_INV_000004,serine,inventory_landscape,Serine(aq),Serine(aq),M_07624ddcdcb4,0.0,0.02,0.0125,0.625,0.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.00090320900199
SER_INV_000005,serine,inventory_landscape,Serine(aq),Serine(aq),M_07624ddcdcb4,0.0,0.02,0.0166666666666666,0.8333333333333334,0.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0008696250006323
