scenario,model_mode,yaml_file,target_product,T_C,T_K,P_Pa,species,X_initial,X_eq,initial_moles,solver_status,error_message,case_id,model_id,target_variant,runtime_seconds,study_id,substudy_id,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol
LYS_INV_000001,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,H2O(l),0.9328358208955223,0.9567751335599806,1.0,ok,,LYS_INV_000001,M_2ef2c3a4f1b6,Lysine(aq),0.006545957992784679,lysine,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
LYS_INV_000001,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,HCN(aq),0.018656716417910446,0.014570179698882949,0.02,ok,,LYS_INV_000001,M_2ef2c3a4f1b6,Lysine(aq),0.006545957992784679,lysine,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
LYS_INV_000001,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,C2H2(aq),0.03917910447761194,0.021369596891695004,0.042,ok,,LYS_INV_000001,M_2ef2c3a4f1b6,Lysine(aq),0.006545957992784679,lysine,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
LYS_INV_000001,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,NH3(aq),0.009328358208955223,2.5739641901347316e-69,0.01,ok,,LYS_INV_000001,M_2ef2c3a4f1b6,Lysine(aq),0.006545957992784679,lysine,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
LYS_INV_000001,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,Lysine(aq),0.0,0.007285089849441478,0.0,ok,,LYS_INV_000001,M_2ef2c3a4f1b6,Lysine(aq),0.006545957992784679,lysine,inventory_landscape,1.0,0.02,0.042,0.01,2.1,0.0
LYS_INV_000002,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,H2O(l),0.9242144177449167,0.9729187562688065,1.0,ok,,LYS_INV_000002,M_2ef2c3a4f1b6,Lysine(aq),0.00106916599906981,lysine,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
LYS_INV_000002,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,HCN(aq),0.018484288354898334,0.010030090270812433,0.02,ok,,LYS_INV_000002,M_2ef2c3a4f1b6,Lysine(aq),0.00106916599906981,lysine,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
LYS_INV_000002,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,C2H2(aq),0.038817005545286505,0.002006018054162491,0.042,ok,,LYS_INV_000002,M_2ef2c3a4f1b6,Lysine(aq),0.00106916599906981,lysine,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
LYS_INV_000002,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,NH3(aq),0.018484288354898334,5.9146134486143086e-67,0.02,ok,,LYS_INV_000002,M_2ef2c3a4f1b6,Lysine(aq),0.00106916599906981,lysine,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
LYS_INV_000002,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,Lysine(aq),0.0,0.015045135406218654,0.0,ok,,LYS_INV_000002,M_2ef2c3a4f1b6,Lysine(aq),0.00106916599906981,lysine,inventory_landscape,1.0,0.02,0.042,0.02,2.1,0.0
LYS_INV_000003,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,H2O(l),0.9157509157509157,0.9658439291947146,1.0,ok,,LYS_INV_000003,M_2ef2c3a4f1b6,Lysine(aq),0.0009843330044532195,lysine,inventory_landscape,1.0,0.02,0.042,0.03,2.1,0.0
LYS_INV_000003,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,HCN(aq),0.018315018315018312,0.009473946646721512,0.02,ok,,LYS_INV_000003,M_2ef2c3a4f1b6,Lysine(aq),0.0009843330044532195,lysine,inventory_landscape,1.0,0.02,0.042,0.03,2.1,0.0
LYS_INV_000003,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,C2H2(aq),0.038461538461538464,1.6879252643423579e-35,0.042,ok,,LYS_INV_000003,M_2ef2c3a4f1b6,Lysine(aq),0.0009843330044532195,lysine,inventory_landscape,1.0,0.02,0.042,0.03,2.1,0.0
LYS_INV_000003,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,NH3(aq),0.02747252747252747,0.008975317875841427,0.03,ok,,LYS_INV_000003,M_2ef2c3a4f1b6,Lysine(aq),0.0009843330044532195,lysine,inventory_landscape,1.0,0.02,0.042,0.03,2.1,0.0
LYS_INV_000003,single_product_sensitivity,M_2ef2c3a4f1b6.yaml,Lysine(aq),0.0,273.15,101325.0,Lysine(aq),0.0,0.015706806282722523,0.0,ok,,LYS_INV_000003,M_2ef2c3a4f1b6,Lysine(aq),0.0009843330044532195,lysine,inventory_landscape,1.0,0.02,0.042,0.03,2.1,0.0
