case_id,study_id,substudy_id,target_product,target_variant,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,T_C,P_Pa,scenario_id,model_id,case_hash
PHE_INV_000001,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.042,0.01,2.1,0.0,0.0,101325.0,PHE_INV_000001,M_fa595e829adc,01dd065f800e8d78
PHE_INV_000002,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.042,0.02,2.1,0.0,0.0,101325.0,PHE_INV_000002,M_fa595e829adc,a1ae59460d354da0
PHE_INV_000003,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.042,0.03,2.1,0.0,0.0,101325.0,PHE_INV_000003,M_fa595e829adc,1c4d7e780be56b8d
PHE_INV_000004,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.042,0.04,2.1,0.0,0.0,101325.0,PHE_INV_000004,M_fa595e829adc,22d02e83a4c790f2
PHE_INV_000005,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.042,0.05,2.1,0.0,0.0,101325.0,PHE_INV_000005,M_fa595e829adc,a8c3c7ab3279eb01
PHE_INV_000006,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.042,0.1,2.1,0.0,0.0,101325.0,PHE_INV_000006,M_fa595e829adc,9d52488cab87e4ac
PHE_DG_000001,phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_m200(aq),1.0,0.02,0.042,0.05,2.1,-200.0,0.0,101325.0,PHE_DG_000001,M_547d0809b1c6,e83a8ae79bb087e4
PHE_DG_000002,phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_m160(aq),1.0,0.02,0.042,0.05,2.1,-160.0,0.0,101325.0,PHE_DG_000002,M_4cbe92d859dd,56b6ca57813a7873
PHE_DG_000003,phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_m120(aq),1.0,0.02,0.042,0.05,2.1,-120.0,0.0,101325.0,PHE_DG_000003,M_1e4e71d018b2,11b9ac10b152c22b
PHE_DG_000004,phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_m080(aq),1.0,0.02,0.042,0.05,2.1,-80.0,0.0,101325.0,PHE_DG_000004,M_857ea6b6e263,fe2f36e62d848449
PHE_DG_000005,phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_m040(aq),1.0,0.02,0.042,0.05,2.1,-40.0,0.0,101325.0,PHE_DG_000005,M_6e42f226d6ac,9c8cb0bf14a01f51
PHE_DG_000006,phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_000(aq),1.0,0.02,0.042,0.05,2.1,0.0,0.0,101325.0,PHE_DG_000006,M_66f785b13967,2c9785fdbf3d9bfb
PHE_DG_000007,phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_p040(aq),1.0,0.02,0.042,0.05,2.1,40.0,0.0,101325.0,PHE_DG_000007,M_825ac122996c,e3d7aec84d5d7afe
PHE_DG_000008,phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_p080(aq),1.0,0.02,0.042,0.05,2.1,80.0,0.0,101325.0,PHE_DG_000008,M_9d203be6aa30,38ccd91684e942b6
PHE_DG_000009,phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_p120(aq),1.0,0.02,0.042,0.05,2.1,120.0,0.0,101325.0,PHE_DG_000009,M_83b386a4dc6b,385f90ec7b6c2b7c
PHE_DG_000010,phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_p160(aq),1.0,0.02,0.042,0.05,2.1,160.0,0.0,101325.0,PHE_DG_000010,M_fb58e530291d,2e400e3fe46d117e
PHE_DG_000011,phenylalanine,deltaG_sweep,Phenylalanine(aq),Phenylalanine__dG_p200(aq),1.0,0.02,0.042,0.05,2.1,200.0,0.0,101325.0,PHE_DG_000011,M_a4906dcf30f0,92553a4d1cc6196d
