case_id,study_id,substudy_id,target_product,target_variant,model_id,NH3_mol,HCN_mol,C2H2_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,T_C,P_Pa,X_eq,log10_X_eq,n_eq_mol,log10_n_eq_mol,formed_bool,formation_call,solver_status,runtime_seconds
VAL_DG_000001,valine,deltaG_sweep,Valine(aq),Valine__dG_m200(aq),M_80444b1595d4,0.05,0.02,0.042,2.1,-200.0,0.0,101325.0,0.0174081237911025,-1.759248033654618,0.018000000000000002,-1.744727494896694,True,significant,ok,0.0057738330069696
VAL_DG_000002,valine,deltaG_sweep,Valine(aq),Valine__dG_m160(aq),M_0035cba8debe,0.05,0.02,0.042,2.1,-160.0,0.0,101325.0,0.0174081237911025,-1.759248033654618,0.018000000000000002,-1.744727494896694,True,significant,ok,0.0055766250006854
VAL_DG_000003,valine,deltaG_sweep,Valine(aq),Valine__dG_m120(aq),M_fb7de91f1429,0.05,0.02,0.042,2.1,-120.0,0.0,101325.0,0.0174081237911025,-1.759248033654618,0.018000000000000002,-1.744727494896694,True,significant,ok,0.0062591669993707
VAL_DG_000004,valine,deltaG_sweep,Valine(aq),Valine__dG_m080(aq),M_c2009bfe7a34,0.05,0.02,0.042,2.1,-80.0,0.0,101325.0,0.0174081237911025,-1.759248033654618,0.018000000000000002,-1.744727494896694,True,significant,ok,0.0056955420004669
VAL_DG_000005,valine,deltaG_sweep,Valine(aq),Valine__dG_m040(aq),M_65b30d1a9ac4,0.05,0.02,0.042,2.1,-40.0,0.0,101325.0,0.0174081237911025,-1.759248033654618,0.018000000000000002,-1.744727494896694,True,significant,ok,0.0057756669993977
VAL_DG_000006,valine,deltaG_sweep,Valine(aq),Valine__dG_000(aq),M_29b3fc659885,0.05,0.02,0.042,2.1,0.0,0.0,101325.0,0.0174081237911025,-1.759248033654618,0.018000000000000002,-1.744727494896694,True,significant,ok,0.0055940830061445
VAL_DG_000007,valine,deltaG_sweep,Valine(aq),Valine__dG_p040(aq),M_231dd85e143e,0.05,0.02,0.042,2.1,40.0,0.0,101325.0,0.0174081237911025,-1.759248033654618,0.018000000000000002,-1.744727494896694,True,significant,ok,0.0057197499991161
VAL_DG_000008,valine,deltaG_sweep,Valine(aq),Valine__dG_p080(aq),M_dede39794103,0.05,0.02,0.042,2.1,80.0,0.0,101325.0,0.0174081237911025,-1.759248033654618,0.018,-1.744727494896694,True,significant,ok,0.0055542920017614
VAL_DG_000009,valine,deltaG_sweep,Valine(aq),Valine__dG_p120(aq),M_ad9e2413646a,0.05,0.02,0.042,2.1,120.0,0.0,101325.0,0.0174081237911025,-1.759248033654618,0.018000000000000002,-1.744727494896694,True,significant,ok,0.0055726249993313
VAL_DG_000010,valine,deltaG_sweep,Valine(aq),Valine__dG_p160(aq),M_eaff919525fa,0.05,0.02,0.042,2.1,160.0,0.0,101325.0,0.0174081237911025,-1.759248033654618,0.018000000000000002,-1.744727494896694,True,significant,ok,0.0058961670001735
VAL_DG_000011,valine,deltaG_sweep,Valine(aq),Valine__dG_p200(aq),M_f5fed93b2421,0.05,0.02,0.042,2.1,200.0,0.0,101325.0,0.0174081237911025,-1.759248033654618,0.018000000000000002,-1.744727494896694,True,significant,ok,0.0055221250077011
VAL_INV_000001,valine,inventory_landscape,Valine(aq),Valine(aq),M_f9a31914e259,0.01,0.02,0.042,2.1,0.0,0.0,101325.0,0.0148957298907646,-1.8269382114979382,0.014999999999999973,-1.8239087409443195,True,significant,ok,0.0070860419946257
VAL_INV_000002,valine,inventory_landscape,Valine(aq),Valine(aq),M_f9a31914e259,0.02,0.02,0.042,2.1,0.0,0.0,101325.0,0.0179282868525896,-1.7464612077056954,0.017999999999999985,-1.7447274948966942,True,significant,ok,0.0011179580033058
VAL_INV_000003,valine,inventory_landscape,Valine(aq),Valine(aq),M_f9a31914e259,0.03,0.02,0.042,2.1,0.0,0.0,101325.0,0.0177514792899408,-1.7507654498940117,0.017999999999999985,-1.7447274948966942,True,significant,ok,0.0010118750069523
VAL_INV_000004,valine,inventory_landscape,Valine(aq),Valine(aq),M_f9a31914e259,0.04,0.02,0.042,2.1,0.0,0.0,101325.0,0.017578125,-1.7550274515365059,0.01800000000000001,-1.7447274948966938,True,significant,ok,0.001001874989015
VAL_INV_000005,valine,inventory_landscape,Valine(aq),Valine(aq),M_f9a31914e259,0.05,0.02,0.042,2.1,0.0,0.0,101325.0,0.0174081237911025,-1.759248033654618,0.018000000000000002,-1.744727494896694,True,significant,ok,0.0009574580035405
VAL_INV_000006,valine,inventory_landscape,Valine(aq),Valine(aq),M_f9a31914e259,0.1,0.02,0.042,2.1,0.0,0.0,101325.0,0.0166051660516605,-1.7797567770990625,0.017999999999999995,-1.744727494896694,True,significant,ok,0.0014506669976981
