case_id,scenario_id,model_id,yaml_path,target_product,target_variant,T_C,P_Pa,case_hash,status,runtime_seconds,error_message
HIS_INV_000001,HIS_INV_000001,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,c544e7f657f0f230,ok,0.006856332998722792,
HIS_INV_000002,HIS_INV_000002,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,39046e982de3e007,ok,0.0011014579940820113,
HIS_INV_000003,HIS_INV_000003,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,a5bdaafc72cf65e7,ok,0.001263874990399927,
HIS_INV_000004,HIS_INV_000004,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,fd9119eb84ce34cf,ok,0.001133957994170487,
HIS_INV_000005,HIS_INV_000005,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,e12394aae995cf72,ok,0.0011599589925026521,
HIS_INV_000006,HIS_INV_000006,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,89c8308c8f870d4f,ok,0.0010678750113584101,
HIS_INV_000007,HIS_INV_000007,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,dd2beb9c670f010a,ok,0.001037583002471365,
HIS_INV_000008,HIS_INV_000008,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,1facca1172101726,ok,0.0014435409975703806,
HIS_INV_000009,HIS_INV_000009,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,f353c3675a6a2d8f,ok,0.0010931659926427528,
HIS_INV_000010,HIS_INV_000010,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,844ec3d81b3e982c,ok,0.001020666997646913,
HIS_INV_000011,HIS_INV_000011,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,8ade3027690225de,ok,0.0013475000014295802,
HIS_INV_000012,HIS_INV_000012,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,293eacc760c34ecd,ok,0.0010592920007184148,
HIS_INV_000013,HIS_INV_000013,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,9e9e62b9803c4654,ok,0.0010321669979020953,
HIS_INV_000014,HIS_INV_000014,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,f494a92cc1c1782a,ok,0.0010045419912785292,
HIS_INV_000015,HIS_INV_000015,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,555c954e92c88461,ok,0.0009960000024875626,
HIS_INV_000016,HIS_INV_000016,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,2ead1da898dbdf28,ok,0.0009737499931361526,
HIS_INV_000017,HIS_INV_000017,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,1d5e2f895da1f7b3,ok,0.001063125004293397,
HIS_INV_000018,HIS_INV_000018,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,a1951285d3332f95,ok,0.0009780839900486171,
HIS_INV_000019,HIS_INV_000019,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,0fd840cf290c85ab,ok,0.0009925420017680153,
HIS_INV_000020,HIS_INV_000020,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,1de5e128bfcc0d9e,ok,0.0010584579868009314,
HIS_INV_000021,HIS_INV_000021,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,91593321ec7a0035,ok,0.0009904580074362457,
HIS_INV_000022,HIS_INV_000022,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,cf67a3908bf5eedf,ok,0.000964292004937306,
HIS_INV_000023,HIS_INV_000023,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,f91ce3c3930607ef,ok,0.0010665419977158308,
HIS_INV_000024,HIS_INV_000024,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,6114630ac5bf4b12,ok,0.0009950829989975318,
HIS_INV_000025,HIS_INV_000025,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,4184f1f1bedf0264,ok,0.0009964589989976957,
HIS_INV_000026,HIS_INV_000026,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,35f03cb9adda3cc1,ok,0.0010023340000770986,
HIS_INV_000027,HIS_INV_000027,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,3c00805ef5e6df42,ok,0.0010093750024680048,
HIS_INV_000028,HIS_INV_000028,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,102c819e4291985b,ok,0.001141999993706122,
HIS_INV_000029,HIS_INV_000029,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,0708e4b55fa4f369,ok,0.000976666997303255,
HIS_INV_000030,HIS_INV_000030,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,c8a7c2bbd142aaab,ok,0.0009623749938327819,
HIS_INV_000031,HIS_INV_000031,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,37b7ebdebe20f543,ok,0.0010844999924302101,
HIS_INV_000032,HIS_INV_000032,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,1582602d00dea22b,ok,0.0009974590066121891,
HIS_INV_000033,HIS_INV_000033,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,8ff3bcbc552c15f8,ok,0.001007541999570094,
HIS_INV_000034,HIS_INV_000034,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,732fd916e32946d9,ok,0.0010039580083684996,
HIS_INV_000035,HIS_INV_000035,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,697635aa0ccd1451,ok,0.0009790409967536107,
HIS_INV_000036,HIS_INV_000036,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,6abd53c85fe36f3d,ok,0.0009695829940028489,
HIS_INV_000037,HIS_INV_000037,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,c5312cf646cef7ad,ok,0.0010316249972674996,
HIS_INV_000038,HIS_INV_000038,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,26f639b1af3cf4f1,ok,0.0009672500018496066,
HIS_INV_000039,HIS_INV_000039,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,64a3858b117ad628,ok,0.0009735000057844445,
HIS_INV_000040,HIS_INV_000040,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,960ae456bda52e7f,ok,0.0010260840062983334,
HIS_INV_000041,HIS_INV_000041,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,189f524e32dee42e,ok,0.0010432499984744936,
HIS_INV_000042,HIS_INV_000042,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,b08b87c265647dcb,ok,0.0012467089982237667,
HIS_INV_000043,HIS_INV_000043,M_3d28fa691bc3,models/M_3d28fa691bc3.yaml,Histidine(aq),Histidine(aq),0.0,101325.0,6ed7e92a9bba7542,ok,0.0009600839985068887,
