case_id,study_id,substudy_id,target_product,target_variant,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,T_C,P_Pa,scenario_id,model_id,case_hash
PHE_INV_000001,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.0,0.01,0.0,0.0,0.0,101325.0,PHE_INV_000001,M_fa595e829adc,bbb23a8bdf204fbb
PHE_INV_000002,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.004166666666666667,0.01,0.20833333333333334,0.0,0.0,101325.0,PHE_INV_000002,M_fa595e829adc,53c089f6d83ee492
PHE_INV_000003,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.008333333333333333,0.01,0.4166666666666667,0.0,0.0,101325.0,PHE_INV_000003,M_fa595e829adc,ec2b711b3cc43f1c
PHE_INV_000004,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.0125,0.01,0.625,0.0,0.0,101325.0,PHE_INV_000004,M_fa595e829adc,cd02021abe444046
PHE_INV_000005,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.016666666666666666,0.01,0.8333333333333334,0.0,0.0,101325.0,PHE_INV_000005,M_fa595e829adc,5ed5ee2a2c32d618
PHE_INV_000006,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.020833333333333336,0.01,1.0416666666666667,0.0,0.0,101325.0,PHE_INV_000006,M_fa595e829adc,2ac9561594fdedee
PHE_INV_000007,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.025,0.01,1.25,0.0,0.0,101325.0,PHE_INV_000007,M_fa595e829adc,6ef8bbeed10aa80e
PHE_INV_000008,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.02916666666666667,0.01,1.4583333333333335,0.0,0.0,101325.0,PHE_INV_000008,M_fa595e829adc,bb4e03a62516dcef
PHE_INV_000009,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.03333333333333333,0.01,1.6666666666666667,0.0,0.0,101325.0,PHE_INV_000009,M_fa595e829adc,331fd6a8cbfbb418
PHE_INV_000010,phenylalanine,inventory_landscape,Phenylalanine(aq),Phenylalanine(aq),1.0,0.02,0.0375,0.01,1.875,0.0,0.0,101325.0,PHE_INV_000010,M_fa595e829adc,afe34f99e4604b06
