case_id,study_id,substudy_id,target_product,target_variant,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,T_C,P_Pa,scenario_id,model_id,case_hash
GLY_INV_000001,glycine,inventory_landscape,Glycine(aq),Glycine(aq),1.0,0.02,0.0,0.0,0.0,0.0,0.0,101325.0,GLY_INV_000001,M_fd585a28ae83,6b34c3cd0c85af2a
GLY_INV_000002,glycine,inventory_landscape,Glycine(aq),Glycine(aq),1.0,0.02,0.004166666666666667,0.0,0.20833333333333334,0.0,0.0,101325.0,GLY_INV_000002,M_fd585a28ae83,bf23d30108ed9d06
GLY_INV_000003,glycine,inventory_landscape,Glycine(aq),Glycine(aq),1.0,0.02,0.008333333333333333,0.0,0.4166666666666667,0.0,0.0,101325.0,GLY_INV_000003,M_fd585a28ae83,94e1ce2069e4b2b5
GLY_INV_000004,glycine,inventory_landscape,Glycine(aq),Glycine(aq),1.0,0.02,0.0125,0.0,0.625,0.0,0.0,101325.0,GLY_INV_000004,M_fd585a28ae83,ab771de068919900
GLY_INV_000005,glycine,inventory_landscape,Glycine(aq),Glycine(aq),1.0,0.02,0.016666666666666666,0.0,0.8333333333333334,0.0,0.0,101325.0,GLY_INV_000005,M_fd585a28ae83,47b1f1fcd939d752
GLY_INV_000006,glycine,inventory_landscape,Glycine(aq),Glycine(aq),1.0,0.02,0.020833333333333336,0.0,1.0416666666666667,0.0,0.0,101325.0,GLY_INV_000006,M_fd585a28ae83,acf4ab4c2e10d9d1
GLY_INV_000007,glycine,inventory_landscape,Glycine(aq),Glycine(aq),1.0,0.02,0.025,0.0,1.25,0.0,0.0,101325.0,GLY_INV_000007,M_fd585a28ae83,17ae2339ffa23009
GLY_INV_000008,glycine,inventory_landscape,Glycine(aq),Glycine(aq),1.0,0.02,0.02916666666666667,0.0,1.4583333333333335,0.0,0.0,101325.0,GLY_INV_000008,M_fd585a28ae83,c8a3de7ab383f413
GLY_INV_000009,glycine,inventory_landscape,Glycine(aq),Glycine(aq),1.0,0.02,0.03333333333333333,0.0,1.6666666666666667,0.0,0.0,101325.0,GLY_INV_000009,M_fd585a28ae83,492bc89a1a1fcb81
GLY_INV_000010,glycine,inventory_landscape,Glycine(aq),Glycine(aq),1.0,0.02,0.0375,0.0,1.875,0.0,0.0,101325.0,GLY_INV_000010,M_fd585a28ae83,e78568ab9cf0125b
