case_id,study_id,substudy_id,target_product,target_variant,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,T_C,P_Pa,scenario_id,model_id,case_hash
ALA_INV_000001,alanine,inventory_landscape,Alanine(aq),Alanine(aq),1.0,0.02,0.042,0.01,2.1,0.0,0.0,101325.0,ALA_INV_000001,M_0d74ef0dfe9d,1b981ecad46396e0
ALA_INV_000002,alanine,inventory_landscape,Alanine(aq),Alanine(aq),1.0,0.02,0.042,0.02,2.1,0.0,0.0,101325.0,ALA_INV_000002,M_0d74ef0dfe9d,a51aa83c737c3eb0
ALA_INV_000003,alanine,inventory_landscape,Alanine(aq),Alanine(aq),1.0,0.02,0.042,0.03,2.1,0.0,0.0,101325.0,ALA_INV_000003,M_0d74ef0dfe9d,34e3920b90dc56b3
ALA_INV_000004,alanine,inventory_landscape,Alanine(aq),Alanine(aq),1.0,0.02,0.042,0.04,2.1,0.0,0.0,101325.0,ALA_INV_000004,M_0d74ef0dfe9d,bf0eeaab661dbca6
ALA_INV_000005,alanine,inventory_landscape,Alanine(aq),Alanine(aq),1.0,0.02,0.042,0.05,2.1,0.0,0.0,101325.0,ALA_INV_000005,M_0d74ef0dfe9d,b61d4e52fa3741d8
ALA_INV_000006,alanine,inventory_landscape,Alanine(aq),Alanine(aq),1.0,0.02,0.042,0.1,2.1,0.0,0.0,101325.0,ALA_INV_000006,M_0d74ef0dfe9d,95dc65e1454d5c6b
ALA_DG_000001,alanine,deltaG_sweep,Alanine(aq),Alanine__dG_m200(aq),1.0,0.02,0.042,0.05,2.1,-200.0,0.0,101325.0,ALA_DG_000001,M_6bf95729a162,ee2ded6e9d5f4bad
ALA_DG_000002,alanine,deltaG_sweep,Alanine(aq),Alanine__dG_m160(aq),1.0,0.02,0.042,0.05,2.1,-160.0,0.0,101325.0,ALA_DG_000002,M_855960a11da9,9c643c2d4b0bb593
ALA_DG_000003,alanine,deltaG_sweep,Alanine(aq),Alanine__dG_m120(aq),1.0,0.02,0.042,0.05,2.1,-120.0,0.0,101325.0,ALA_DG_000003,M_b603a8075f34,ed30e74dca84cc36
ALA_DG_000004,alanine,deltaG_sweep,Alanine(aq),Alanine__dG_m080(aq),1.0,0.02,0.042,0.05,2.1,-80.0,0.0,101325.0,ALA_DG_000004,M_2d632c717188,d80b42ab3bab917a
ALA_DG_000005,alanine,deltaG_sweep,Alanine(aq),Alanine__dG_m040(aq),1.0,0.02,0.042,0.05,2.1,-40.0,0.0,101325.0,ALA_DG_000005,M_0b73c3af89f2,ac421006fbf69ea0
ALA_DG_000006,alanine,deltaG_sweep,Alanine(aq),Alanine__dG_000(aq),1.0,0.02,0.042,0.05,2.1,0.0,0.0,101325.0,ALA_DG_000006,M_46e71e9079be,b5e1f2083e4e7b55
ALA_DG_000007,alanine,deltaG_sweep,Alanine(aq),Alanine__dG_p040(aq),1.0,0.02,0.042,0.05,2.1,40.0,0.0,101325.0,ALA_DG_000007,M_4f3a2b56bf57,e1eba3ad9623f4df
ALA_DG_000008,alanine,deltaG_sweep,Alanine(aq),Alanine__dG_p080(aq),1.0,0.02,0.042,0.05,2.1,80.0,0.0,101325.0,ALA_DG_000008,M_59763465d33c,13ff506812381d41
ALA_DG_000009,alanine,deltaG_sweep,Alanine(aq),Alanine__dG_p120(aq),1.0,0.02,0.042,0.05,2.1,120.0,0.0,101325.0,ALA_DG_000009,M_91ca4102d727,d5212173f330fac7
ALA_DG_000010,alanine,deltaG_sweep,Alanine(aq),Alanine__dG_p160(aq),1.0,0.02,0.042,0.05,2.1,160.0,0.0,101325.0,ALA_DG_000010,M_fcb427536b88,fff47e8a34037517
ALA_DG_000011,alanine,deltaG_sweep,Alanine(aq),Alanine__dG_p200(aq),1.0,0.02,0.042,0.05,2.1,200.0,0.0,101325.0,ALA_DG_000011,M_b4f51d1ddeaa,311f354d63c8af6c
