scenario,model_mode,yaml_file,target_product,T_C,T_K,P_Pa,species,X_initial,X_eq,initial_moles,solver_status,error_message,case_id,model_id,target_variant,runtime_seconds,study_id,substudy_id,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol
LEU_INV_000001,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,H2O(l),0.970873786407767,0.970873786407767,1.0,ok,,LEU_INV_000001,M_93d276dffea4,Leucine(aq),0.0063697090081404895,leucine,inventory_landscape,1.0,0.02,0.0,0.01,0.0,0.0
LEU_INV_000001,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,HCN(aq),0.019417475728155338,0.01941747572815534,0.02,ok,,LEU_INV_000001,M_93d276dffea4,Leucine(aq),0.0063697090081404895,leucine,inventory_landscape,1.0,0.02,0.0,0.01,0.0,0.0
LEU_INV_000001,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,C2H2(aq),0.0,0.0,0.0,ok,,LEU_INV_000001,M_93d276dffea4,Leucine(aq),0.0063697090081404895,leucine,inventory_landscape,1.0,0.02,0.0,0.01,0.0,0.0
LEU_INV_000001,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,NH3(aq),0.009708737864077669,0.00970873786407767,0.01,ok,,LEU_INV_000001,M_93d276dffea4,Leucine(aq),0.0063697090081404895,leucine,inventory_landscape,1.0,0.02,0.0,0.01,0.0,0.0
LEU_INV_000001,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,Leucine(aq),0.0,0.0,0.0,ok,,LEU_INV_000001,M_93d276dffea4,Leucine(aq),0.0063697090081404895,leucine,inventory_landscape,1.0,0.02,0.0,0.01,0.0,0.0
LEU_INV_000002,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,H2O(l),0.9669621273166801,0.9707950243374796,1.0,ok,,LEU_INV_000002,M_93d276dffea4,Leucine(aq),0.0011305829975754023,leucine,inventory_landscape,1.0,0.02,0.004166666666666667,0.01,0.20833333333333334,0.0
LEU_INV_000002,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,HCN(aq),0.019339242546333603,0.019469983775013525,0.02,ok,,LEU_INV_000002,M_93d276dffea4,Leucine(aq),0.0011305829975754023,leucine,inventory_landscape,1.0,0.02,0.004166666666666667,0.01,0.20833333333333334,0.0
LEU_INV_000002,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,C2H2(aq),0.0040290088638195,1.2336045602305659e-33,0.004166666666666667,ok,,LEU_INV_000002,M_93d276dffea4,Leucine(aq),0.0011305829975754023,leucine,inventory_landscape,1.0,0.02,0.004166666666666667,0.01,0.20833333333333334,0.0
LEU_INV_000002,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,NH3(aq),0.009669621273166801,0.0083829096809086,0.01,ok,,LEU_INV_000002,M_93d276dffea4,Leucine(aq),0.0011305829975754023,leucine,inventory_landscape,1.0,0.02,0.004166666666666667,0.01,0.20833333333333334,0.0
LEU_INV_000002,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,Leucine(aq),0.0,0.0013520822065981612,0.0,ok,,LEU_INV_000002,M_93d276dffea4,Leucine(aq),0.0011305829975754023,leucine,inventory_landscape,1.0,0.02,0.004166666666666667,0.01,0.20833333333333334,0.0
LEU_INV_000003,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,H2O(l),0.9630818619582665,0.9707158351409979,1.0,ok,,LEU_INV_000003,M_93d276dffea4,Leucine(aq),0.0010198749951086938,leucine,inventory_landscape,1.0,0.02,0.008333333333333333,0.01,0.4166666666666667,0.0
LEU_INV_000003,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,HCN(aq),0.019261637239165328,0.019522776572668116,0.02,ok,,LEU_INV_000003,M_93d276dffea4,Leucine(aq),0.0010198749951086938,leucine,inventory_landscape,1.0,0.02,0.008333333333333333,0.01,0.4166666666666667,0.0
LEU_INV_000003,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,C2H2(aq),0.008025682182985553,1.6481840204399662e-33,0.008333333333333333,ok,,LEU_INV_000003,M_93d276dffea4,Leucine(aq),0.0010198749951086938,leucine,inventory_landscape,1.0,0.02,0.008333333333333333,0.01,0.4166666666666667,0.0
LEU_INV_000003,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,NH3(aq),0.009630818619582664,0.007049891540130154,0.01,ok,,LEU_INV_000003,M_93d276dffea4,Leucine(aq),0.0010198749951086938,leucine,inventory_landscape,1.0,0.02,0.008333333333333333,0.01,0.4166666666666667,0.0
LEU_INV_000003,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,Leucine(aq),0.0,0.002711496746203904,0.0,ok,,LEU_INV_000003,M_93d276dffea4,Leucine(aq),0.0010198749951086938,leucine,inventory_landscape,1.0,0.02,0.008333333333333333,0.01,0.4166666666666667,0.0
LEU_INV_000004,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,H2O(l),0.9592326139088729,0.970636215334421,1.0,ok,,LEU_INV_000004,M_93d276dffea4,Leucine(aq),0.0010106249974342063,leucine,inventory_landscape,1.0,0.02,0.0125,0.01,0.625,0.0
LEU_INV_000004,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,HCN(aq),0.01918465227817746,0.019575856443719418,0.02,ok,,LEU_INV_000004,M_93d276dffea4,Leucine(aq),0.0010106249974342063,leucine,inventory_landscape,1.0,0.02,0.0125,0.01,0.625,0.0
LEU_INV_000004,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,C2H2(aq),0.011990407673860911,2.0260238364701006e-33,0.0125,ok,,LEU_INV_000004,M_93d276dffea4,Leucine(aq),0.0010106249974342063,leucine,inventory_landscape,1.0,0.02,0.0125,0.01,0.625,0.0
LEU_INV_000004,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,NH3(aq),0.00959232613908873,0.005709624796084832,0.01,ok,,LEU_INV_000004,M_93d276dffea4,Leucine(aq),0.0010106249974342063,leucine,inventory_landscape,1.0,0.02,0.0125,0.01,0.625,0.0
LEU_INV_000004,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,Leucine(aq),0.0,0.004078303425774879,0.0,ok,,LEU_INV_000004,M_93d276dffea4,Leucine(aq),0.0010106249974342063,leucine,inventory_landscape,1.0,0.02,0.0125,0.01,0.625,0.0
LEU_INV_000005,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,H2O(l),0.9554140127388535,0.9705561613958561,1.0,ok,,LEU_INV_000005,M_93d276dffea4,Leucine(aq),0.0010383750050095841,leucine,inventory_landscape,1.0,0.02,0.016666666666666666,0.01,0.8333333333333334,0.0
LEU_INV_000005,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,HCN(aq),0.019108280254777073,0.019629225736095973,0.02,ok,,LEU_INV_000005,M_93d276dffea4,Leucine(aq),0.0010383750050095841,leucine,inventory_landscape,1.0,0.02,0.016666666666666666,0.01,0.8333333333333334,0.0
LEU_INV_000005,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,C2H2(aq),0.01592356687898089,2.4416370851598548e-33,0.016666666666666666,ok,,LEU_INV_000005,M_93d276dffea4,Leucine(aq),0.0010383750050095841,leucine,inventory_landscape,1.0,0.02,0.016666666666666666,0.01,0.8333333333333334,0.0
LEU_INV_000005,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,NH3(aq),0.009554140127388536,0.004362050163576884,0.01,ok,,LEU_INV_000005,M_93d276dffea4,Leucine(aq),0.0010383750050095841,leucine,inventory_landscape,1.0,0.02,0.016666666666666666,0.01,0.8333333333333334,0.0
LEU_INV_000005,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,Leucine(aq),0.0,0.0054525627044711015,0.0,ok,,LEU_INV_000005,M_93d276dffea4,Leucine(aq),0.0010383750050095841,leucine,inventory_landscape,1.0,0.02,0.016666666666666666,0.01,0.8333333333333334,0.0
LEU_INV_000006,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,H2O(l),0.9516256938937352,0.9704756697648987,1.0,ok,,LEU_INV_000006,M_93d276dffea4,Leucine(aq),0.0009672919986769557,leucine,inventory_landscape,1.0,0.02,0.020833333333333336,0.01,1.0416666666666667,0.0
LEU_INV_000006,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,HCN(aq),0.019032513877874704,0.019682886823400768,0.02,ok,,LEU_INV_000006,M_93d276dffea4,Leucine(aq),0.0009672919986769557,leucine,inventory_landscape,1.0,0.02,0.020833333333333336,0.01,1.0416666666666667,0.0
LEU_INV_000006,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,C2H2(aq),0.019825535289452818,2.980237649776904e-33,0.020833333333333336,ok,,LEU_INV_000006,M_93d276dffea4,Leucine(aq),0.0009672919986769557,leucine,inventory_landscape,1.0,0.02,0.020833333333333336,0.01,1.0416666666666667,0.0
LEU_INV_000006,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,NH3(aq),0.009516256938937352,0.003007107709130675,0.01,ok,,LEU_INV_000006,M_93d276dffea4,Leucine(aq),0.0009672919986769557,leucine,inventory_landscape,1.0,0.02,0.020833333333333336,0.01,1.0416666666666667,0.0
LEU_INV_000006,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,Leucine(aq),0.0,0.006834335702569709,0.0,ok,,LEU_INV_000006,M_93d276dffea4,Leucine(aq),0.0009672919986769557,leucine,inventory_landscape,1.0,0.02,0.020833333333333336,0.01,1.0416666666666667,0.0
LEU_INV_000007,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,H2O(l),0.9478672985781991,0.9703947368421052,1.0,ok,,LEU_INV_000007,M_93d276dffea4,Leucine(aq),0.0009721249953145161,leucine,inventory_landscape,1.0,0.02,0.025,0.01,1.25,0.0
LEU_INV_000007,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,HCN(aq),0.018957345971563982,0.019736842105263153,0.02,ok,,LEU_INV_000007,M_93d276dffea4,Leucine(aq),0.0009721249953145161,leucine,inventory_landscape,1.0,0.02,0.025,0.01,1.25,0.0
LEU_INV_000007,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,C2H2(aq),0.023696682464454978,3.876287105159334e-33,0.025,ok,,LEU_INV_000007,M_93d276dffea4,Leucine(aq),0.0009721249953145161,leucine,inventory_landscape,1.0,0.02,0.025,0.01,1.25,0.0
LEU_INV_000007,single_product_sensitivity,M_93d276dffea4.yaml,Leucine(aq),0.0,273.15,101325.0,NH3(aq),0.009478672985781991,0.0016447368421052642,0.01,ok,,LEU_INV_000007,M_93d276dffea4,Leucine(aq),0.0009721249953145161,leucine,inventory_landscape,1.0,0.02,0.025,0.01,1.25,0.0
