case_id,study_id,substudy_id,target_product,target_variant,model_id,NH3_mol,HCN_mol,C2H2_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,T_C,P_Pa,X_eq,log10_X_eq,n_eq_mol,log10_n_eq_mol,formed_bool,formation_call,solver_status,runtime_seconds
LEU_DG_000001,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m200(aq),M_81a084a53c46,0.05,0.02,0.042,2.1,-200.0,0.0,101325.0,0.0134357005758157,-1.8717396832852689,0.013999999999999981,-1.8538719643217625,True,significant,ok,0.0056139170046662
LEU_DG_000002,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m160(aq),M_65d9179cac52,0.05,0.02,0.042,2.1,-160.0,0.0,101325.0,0.0134357005758157,-1.8717396832852689,0.013999999999999981,-1.8538719643217625,True,significant,ok,0.0055687089916318
LEU_DG_000003,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m120(aq),M_8ce79298d8d0,0.05,0.02,0.042,2.1,-120.0,0.0,101325.0,0.0134357005758157,-1.8717396832852689,0.013999999999999981,-1.8538719643217625,True,significant,ok,0.0058185410016449
LEU_DG_000004,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m080(aq),M_b3587eb16649,0.05,0.02,0.042,2.1,-80.0,0.0,101325.0,0.0134357005758157,-1.8717396832852689,0.013999999999999981,-1.8538719643217625,True,significant,ok,0.0057464580022497
LEU_DG_000005,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m040(aq),M_83a56b736286,0.05,0.02,0.042,2.1,-40.0,0.0,101325.0,0.0134357005758157,-1.8717396832852689,0.013999999999999981,-1.8538719643217625,True,significant,ok,0.0057562910078559
LEU_DG_000006,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_000(aq),M_0e18ed62be40,0.05,0.02,0.042,2.1,0.0,0.0,101325.0,0.0134357005758157,-1.8717396832852689,0.013999999999999981,-1.8538719643217625,True,significant,ok,0.0054902080009924
LEU_DG_000007,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p040(aq),M_f85cfbacd567,0.05,0.02,0.042,2.1,40.0,0.0,101325.0,0.0134357005758157,-1.8717396832852689,0.013999999999999981,-1.8538719643217625,True,significant,ok,0.0054674590064678
LEU_DG_000008,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p080(aq),M_b235c25d0af4,0.05,0.02,0.042,2.1,80.0,0.0,101325.0,0.0134357005758157,-1.8717396832852689,0.013999999999999981,-1.8538719643217625,True,significant,ok,0.0055267919960897
LEU_DG_000009,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p120(aq),M_bef1f9a3bf14,0.05,0.02,0.042,2.1,120.0,0.0,101325.0,0.0134357005758157,-1.8717396832852689,0.013999999999999981,-1.8538719643217625,True,significant,ok,0.0060174170066602
LEU_DG_000010,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p160(aq),M_40a21582dece,0.05,0.02,0.042,2.1,160.0,0.0,101325.0,0.0134357005758157,-1.8717396832852689,0.013999999999999981,-1.8538719643217625,True,significant,ok,0.0055415000097127
LEU_DG_000011,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p200(aq),M_fa83dbf529e5,0.05,0.02,0.042,2.1,200.0,0.0,101325.0,0.0134357005758157,-1.8717396832852689,0.013999999999999981,-1.8538719643217625,True,significant,ok,0.0055965420033317
LEU_INV_000001,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0,0.0,0.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0063697090081404
LEU_INV_000002,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0041666666666666,0.2083333333333333,0.0,0.0,101325.0,0.0013520822065981,-2.868996902487155,0.0013888888888888282,-2.8573324964312876,True,significant,ok,0.0011305829975754
LEU_INV_000003,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0083333333333333,0.4166666666666667,0.0,0.0,101325.0,0.0027114967462039,-2.5667909123815926,0.0027777777777777727,-2.556302500767288,True,significant,ok,0.0010198749951086
LEU_INV_000004,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0125,0.625,0.0,0.0,101325.0,0.0040783034257748,-2.3895204658463856,0.0041666666666665955,-2.3802112417116135,True,significant,ok,0.0010106249974342
LEU_INV_000005,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0166666666666666,0.8333333333333334,0.0,0.0,101325.0,0.0054525627044711,-2.2633993313340026,0.005555555555555553,-2.2552725051033065,True,significant,ok,0.0010383750050095
LEU_INV_000006,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0208333333333333,1.0416666666666667,0.0,0.0,101325.0,0.0068343357025697,-2.165303692468361,0.006944444444444439,-2.15836249209525,True,significant,ok,0.0009672919986769
LEU_INV_000007,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.025,1.25,0.0,0.0,101325.0,0.0082236842105263,-2.084933574936717,0.008333333333333326,-2.079181246047625,True,significant,ok,0.0009721249953145
LEU_INV_000008,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0291666666666666,1.4583333333333337,0.0,0.0,101325.0,0.0096206706981858,-2.01679465037719,0.009722222222222207,-2.0122344564170125,True,significant,ok,0.0012007499899482
LEU_INV_000009,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0333333333333333,1.6666666666666667,0.0,0.0,101325.0,0.0098684210526315,-2.005752328889095,0.009999999999999945,-2.000000000000002,True,significant,ok,0.0010756249976111
LEU_INV_000010,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0375,1.875,0.0,0.0,101325.0,0.0098280098280098,-2.0075344178972587,0.009999999999999985,-2.000000000000001,True,significant,ok,0.0009995419968618
LEU_INV_000011,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0416666666666666,2.083333333333333,0.0,0.0,101325.0,0.0097879282218597,-2.0093092241347716,0.009999999999999997,-2.0,True,significant,ok,0.0009930840024026
LEU_INV_000012,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0458333333333333,2.291666666666667,0.0,0.0,101325.0,0.0097481722177091,-2.011076806883695,0.009999999999999945,-2.000000000000002,True,significant,ok,0.0009551670082146
LEU_INV_000013,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.05,2.5,0.0,0.0,101325.0,0.0097087378640776,-2.0128372247051756,0.009999999999999948,-2.000000000000002,True,significant,ok,0.0009728750010253
LEU_INV_000014,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0541666666666666,2.708333333333333,0.0,0.0,101325.0,0.0096696212731668,-2.014590535451105,0.01,-2.0,True,significant,ok,0.0011553749936865
LEU_INV_000015,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0583333333333333,2.916666666666667,0.0,0.0,101325.0,0.0096308186195826,-2.016336796275529,0.009999999999999952,-2.000000000000002,True,significant,ok,0.001058624999132
LEU_INV_000016,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0625,3.125,0.0,0.0,101325.0,0.0095923261390887,-2.0180760636457964,0.009999999999999985,-2.000000000000001,True,significant,ok,0.0013028750108787
LEU_INV_000017,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0666666666666666,3.333333333333333,0.0,0.0,101325.0,0.0095541401273885,-2.019808393353554,0.009999999999999974,-2.0000000000000013,True,significant,ok,0.0011617920099524
LEU_INV_000018,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0708333333333333,3.541666666666667,0.0,0.0,101325.0,0.0095162569389373,-2.0215338405254593,0.009999999999999957,-2.0000000000000018,True,significant,ok,0.0010749579960247
LEU_INV_000019,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.075,3.75,0.0,0.0,101325.0,0.0094786729857819,-2.023252459633716,0.009999999999999929,-2.000000000000003,True,significant,ok,0.0010821670002769
LEU_INV_000020,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0791666666666666,3.9583333333333335,0.0,0.0,101325.0,0.009441384736428,-2.024964304506384,0.00999999999999999,-2.0000000000000004,True,significant,ok,0.0009857080003712
LEU_INV_000021,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0833333333333333,4.166666666666667,0.0,0.0,101325.0,0.0094043887147335,-2.0266694283375206,0.009999999999999966,-2.0000000000000013,True,significant,ok,0.000972833004198
LEU_INV_000022,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0875,4.375,0.0,0.0,101325.0,0.009367681498829,-2.0283678836970633,0.00999999999999997,-2.0000000000000013,True,significant,ok,0.0010464999941177
LEU_INV_000023,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0916666666666666,4.583333333333334,0.0,0.0,101325.0,0.0093312597200622,-2.030059722540579,0.009999999999999993,-2.0000000000000004,True,significant,ok,0.0009913749963743
LEU_INV_000024,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.0958333333333333,4.791666666666667,0.0,0.0,101325.0,0.0092951200619674,-2.031744996218799,0.00999999999999994,-2.0000000000000027,True,significant,ok,0.0009770000033313
LEU_INV_000025,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.01,0.02,0.1,5.0,0.0,0.0,101325.0,0.0092592592592592,-2.0334237554869525,0.009999999999999946,-2.000000000000002,True,significant,ok,0.0010617500083753
LEU_INV_000026,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.0,0.0,0.0,0.0,101325.0,0.0,,0.0,,False,below_threshold,ok,0.0009934170084306
LEU_INV_000027,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.0041666666666666,0.2083333333333333,0.0,0.0,101325.0,0.0013444474321054,-2.8714561740229554,0.0013888888888888844,-2.85733249643127,True,significant,ok,0.0010047499963548
LEU_INV_000028,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.0083333333333333,0.4166666666666667,0.0,0.0,101325.0,0.0026961445133459,-2.5692568333286125,0.0027777777777777666,-2.556302500767289,True,significant,ok,0.0010415419965283
LEU_INV_000029,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.0125,0.625,0.0,0.0,101325.0,0.0040551500405515,-2.3919930722597127,0.004166666666666666,-2.380211241711606,True,significant,ok,0.0009645829995861
LEU_INV_000030,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.0166666666666666,0.8333333333333334,0.0,0.0,101325.0,0.0054215234480889,-2.2658786595628233,0.0055555555555555445,-2.255272505103307,True,significant,ok,0.0009624160011298
LEU_INV_000031,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.0208333333333333,1.0416666666666667,0.0,0.0,101325.0,0.0067953248165262,-2.1677897791590914,0.006944444444444422,-2.158362492095251,True,significant,ok,0.0011024590057786
LEU_INV_000032,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.025,1.25,0.0,0.0,101325.0,0.008176614881439,-2.08742645703629,0.008333333333333266,-2.079181246047628,True,significant,ok,0.0009796249942155
LEU_INV_000033,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.0291666666666666,1.4583333333333337,0.0,0.0,101325.0,0.0095654550423613,-2.0192943651363318,0.00972222222222222,-2.0122344564170116,True,significant,ok,0.0011543339933268
LEU_INV_000034,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.0333333333333333,1.6666666666666667,0.0,0.0,101325.0,0.0109619073718827,-1.9601138720366862,0.011111111111111106,-1.954242509439325,True,significant,ok,0.0009907500061672
LEU_INV_000035,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.0375,1.875,0.0,0.0,101325.0,0.0123660346248969,-1.9077695418108935,0.012499999999999964,-1.9030899869919449,True,significant,ok,0.0009781249973457
LEU_INV_000036,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.0416666666666666,2.083333333333333,0.0,0.0,101325.0,0.0137779002480022,-1.8608169638645378,0.013888888888888883,-1.8573324964312687,True,significant,ok,0.0011477499938337
LEU_INV_000037,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.0458333333333333,2.291666666666667,0.0,0.0,101325.0,0.0151975683890577,-1.8182258936139568,0.01527777777777775,-1.8159398112730443,True,significant,ok,0.0009970410028472
LEU_INV_000038,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.05,2.5,0.0,0.0,101325.0,0.015728476821192,-1.8033133333322855,0.015833333333333303,-1.8004276450947967,True,significant,ok,0.0009624169906601
LEU_INV_000039,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.0541666666666666,2.708333333333333,0.0,0.0,101325.0,0.0156636438582028,-1.8051071999137442,0.015833333333333328,-1.800427645094796,True,significant,ok,0.0010128340072697
LEU_INV_000040,leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_93d276dffea4,0.0158333333333333,0.02,0.0583333333333333,2.916666666666667,0.0,0.0,101325.0,0.01559934318555,-1.8068936873440298,0.015833333333333272,-1.8004276450947976,True,significant,ok,0.0009671660081949
