case_id,study_id,substudy_id,target_product,target_variant,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,T_C,P_Pa,scenario_id,model_id,case_hash
LEU_INV_000001,leucine,inventory_landscape,Leucine(aq),Leucine(aq),1.0,0.02,0.042,0.01,2.1,0.0,0.0,101325.0,LEU_INV_000001,M_93d276dffea4,31adde6022a60b8f
LEU_INV_000002,leucine,inventory_landscape,Leucine(aq),Leucine(aq),1.0,0.02,0.042,0.02,2.1,0.0,0.0,101325.0,LEU_INV_000002,M_93d276dffea4,1d342d1a8167cddb
LEU_INV_000003,leucine,inventory_landscape,Leucine(aq),Leucine(aq),1.0,0.02,0.042,0.03,2.1,0.0,0.0,101325.0,LEU_INV_000003,M_93d276dffea4,1a7e8ab00b221329
LEU_INV_000004,leucine,inventory_landscape,Leucine(aq),Leucine(aq),1.0,0.02,0.042,0.04,2.1,0.0,0.0,101325.0,LEU_INV_000004,M_93d276dffea4,204e21e17426ed7e
LEU_INV_000005,leucine,inventory_landscape,Leucine(aq),Leucine(aq),1.0,0.02,0.042,0.05,2.1,0.0,0.0,101325.0,LEU_INV_000005,M_93d276dffea4,f86abfcc7985930f
LEU_INV_000006,leucine,inventory_landscape,Leucine(aq),Leucine(aq),1.0,0.02,0.042,0.1,2.1,0.0,0.0,101325.0,LEU_INV_000006,M_93d276dffea4,0dca219af0421c38
LEU_DG_000001,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m200(aq),1.0,0.02,0.042,0.05,2.1,-200.0,0.0,101325.0,LEU_DG_000001,M_81a084a53c46,c3e31b6bd4cb7f4d
LEU_DG_000002,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m160(aq),1.0,0.02,0.042,0.05,2.1,-160.0,0.0,101325.0,LEU_DG_000002,M_65d9179cac52,64f962b0483329ea
LEU_DG_000003,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m120(aq),1.0,0.02,0.042,0.05,2.1,-120.0,0.0,101325.0,LEU_DG_000003,M_8ce79298d8d0,d5f2ecbda4f77a2a
LEU_DG_000004,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m080(aq),1.0,0.02,0.042,0.05,2.1,-80.0,0.0,101325.0,LEU_DG_000004,M_b3587eb16649,8856b451c2a34eb2
LEU_DG_000005,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m040(aq),1.0,0.02,0.042,0.05,2.1,-40.0,0.0,101325.0,LEU_DG_000005,M_83a56b736286,32da554222dd6abc
LEU_DG_000006,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_000(aq),1.0,0.02,0.042,0.05,2.1,0.0,0.0,101325.0,LEU_DG_000006,M_0e18ed62be40,9ac4f665884bb26e
LEU_DG_000007,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p040(aq),1.0,0.02,0.042,0.05,2.1,40.0,0.0,101325.0,LEU_DG_000007,M_f85cfbacd567,cb131fa53ec7fdd4
LEU_DG_000008,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p080(aq),1.0,0.02,0.042,0.05,2.1,80.0,0.0,101325.0,LEU_DG_000008,M_b235c25d0af4,c507676eacc77b9f
LEU_DG_000009,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p120(aq),1.0,0.02,0.042,0.05,2.1,120.0,0.0,101325.0,LEU_DG_000009,M_bef1f9a3bf14,9d494961762540a5
LEU_DG_000010,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p160(aq),1.0,0.02,0.042,0.05,2.1,160.0,0.0,101325.0,LEU_DG_000010,M_40a21582dece,fb465a660e6b099d
LEU_DG_000011,leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p200(aq),1.0,0.02,0.042,0.05,2.1,200.0,0.0,101325.0,LEU_DG_000011,M_fa83dbf529e5,626c9f8696e7fb91
